Data,AMZN,BAC,C,F,FB,GOOG,MS,NFLX,PEP,TSLA
2016-02-11,0.026834550107330733,-0.0709028045270059,-0.06716137211250821,-0.015104749969642487,0.008969589934082341,-0.0014774543621483445,-0.04551344664240819,-0.024028599181335784,-0.007402696477378206,0.046244747205586106
2016-02-12,0.006449679629121994,0.06839547042061696,0.07063037951370758,0.03345344770219038,0.0009807618604683545,-0.001039847377749005,0.062548397057565,0.01208651319823253,0.016275698546041585,0.0037809842512314816
2016-02-16,0.027273159474134733,0.024794506909578788,0.03533032022374567,0.027328844203476182,-0.003928907131214122,0.012523791813439045,0.026918864012702225,0.018702743885772526,0.001115820630603212,0.026976594420385892
2016-02-17,0.024641126570909888,0.024991310650838594,0.022626863091632615,0.03314316015115593,0.03472130978990826,0.024869116604676045,0.02127312689976812,0.06214935782834241,0.009589079030240187,0.08348212780849285
2016-02-18,-0.017184779043441734,-0.025808034738120697,-0.021855663598259776,-0.0008154074621867643,-0.01658154387999253,-0.01572153857741236,-0.011206071075460199,-0.046108078078496734,0.0007027985314075158,-0.011387810309190716
2016-02-19,0.018681596587872575,-0.009027308113658561,0.0017966777239330567,-0.013136261813164364,0.010574973277598085,0.005092050664944593,0.0016679136787417933,-0.014021980222485263,-0.00040148754894685885,-0.0011398890789478813
2016-02-22,0.044963668572483635,0.033241844854637354,0.013501756115415445,0.03731159635548138,0.024466378158517113,0.007887162037689986,0.02225087171488421,0.029810077662126056,0.002907763816025695,0.0648460864542914
2016-02-23,-0.011794026796620127,-0.030771671843346542,-0.03344794591808284,-0.011209301525018858,-0.01599135342957916,-0.015132529716944019,-0.034407547137829016,-0.03104361419742507,-0.003309860181648038,-0.0029863098799557176
2016-02-24,0.001987345692566332,-0.0024701730112908545,-0.0034071821440368687,-0.027756815846586097,0.013374958669476513,0.005317477710449329,0.0,0.027556635691724455,0.001405781322878915,0.010050276655840998
2016-02-25,0.002001544829763471,0.015541984646689502,0.013818472641666869,0.02533868817331466,0.01107247840067854,0.008809504642525013,0.038068245910384504,0.03137678883428237,0.009882529556990302,0.046019659469508874
2016-02-26,0.000144015660357908,0.03037822298203048,0.0225303587464747,0.006436006887912844,-0.0013889675584806294,-0.0009639680822601521,0.0212903561636132,0.002746696599531487,-0.023213470629350995,0.01540652348824134
2016-02-29,-0.004892739956890026,-0.014274572990162031,-0.01659271327833689,0.0032025849009980328,-0.00930932078746891,-0.010407535493295043,-0.018452197568573345,-0.01466548303399158,-0.005505168070868611,0.008318796071398028
2016-03-01,0.04688185468757566,0.05213157390554804,0.06042791541076955,0.04532020935198082,0.026761784926600533,0.029707499933814524,0.05474874624295984,0.05102561310903065,0.012899276769708576,-0.029504125351114692
2016-03-02,0.002018622976276315,0.020339486760493304,0.022758121732380766,0.009882385348589054,0.001183030173046703,5.561541407690029e-5,0.0007664241023896516,-0.007044104758634355,-0.0005792426061404752,0.010622182430146362
2016-03-03,-0.004699035526766961,0.006689210214250138,0.014344881388496928,0.023917400302366942,-0.0033707964248785136,-0.008985077757272853,0.0011482471177294597,0.0032729874091324417,0.008405343843967796,0.038538396957690686
2016-03-04,-0.0040775944267019935,0.0029583512731682325,0.0,0.003686050418248194,-0.010919064623432494,-0.002149874382433508,-0.00038257504829597325,0.03659374254987143,0.008435698795732622,0.026716680193825487
2016-03-07,-0.02168921134112784,-0.0007387288059909382,-0.005149790234968783,0.0022051082955625496,-0.024847121702097286,-0.022375730501764647,-0.0015320961718230872,-0.06182517580797603,-0.0075282334402602446,0.020919683138915568
2016-03-08,-0.004523324423672128,-0.035355294963461535,-0.03729808106123276,-0.02905252510292305,0.001889794994831778,-0.0017133065740509233,-0.04227617114672986,0.007719686661926732,0.00492459403384963,-0.013189977816397708
2016-03-09,-0.0014111244806856694,0.006106895347110048,0.0024328184154336634,-0.0030281223399691976,0.014805384877875466,0.016109466874910015,-0.016122879995996063,0.018226284417782262,0.004601550952287352,0.029760025288556754
2016-03-10,-0.0009656260496829215,0.009844825258295234,0.00533212346407197,-0.003037135463425232,-0.0017688636533818949,0.010690787834030314,0.001624071033599315,-0.006552023722282484,0.005771788428121209,-0.017106002845399412
2016-03-11,0.018927661810452346,0.038437881629990636,0.03841147099453562,0.010590135244751575,0.019287304246312496,0.019449919707752734,0.053319323058772,0.003076641183784174,0.005245231898980278,0.011243714115784863
2016-03-14,0.0065793336600108365,-0.010936992174873874,-0.007471238901133121,-0.0015061708401683232,0.004377532944497869,0.005036664367418607,-0.0034674735584751732,0.004801006097109626,-0.00653604083907038,0.03620409124520254
2016-03-15,0.0063457377340899275,-0.005145202757985917,-0.0018765642065433753,-0.0030187066011888664,0.007072923826889268,-0.0029612628180321816,-0.018699231935017626,-0.002755210131218527,0.004955448633145727,0.014718033163659912
2016-03-16,-0.004777258791060525,-0.019345820441858723,-0.008488697596942638,0.020202765923944748,0.013551943069085255,0.01059816468911721,-0.01067418613053904,0.015111061541240907,-0.003168786768491894,0.01630858850760274
2016-03-17,-0.02616341525023503,0.00673898252272028,0.01457480035179326,-0.0022247313982314237,-0.010394391775784632,0.0022932865418062625,0.02705534941725132,0.003717317257458412,0.010261426119503064,0.019852972186154286
2016-03-18,-0.013243293491907877,0.028689032851998388,0.015974589961069867,0.012541717975353917,0.0038656974247552995,-0.0002440777443580496,0.016497266106996297,0.013941686663493264,-0.005709681118616672,0.027706933118326015
2016-03-21,0.003435555488632764,0.003619090634658198,0.0013767623082682223,0.0014650777954773218,0.0035826418443756433,0.006068926658327335,-0.0130221750663373,-0.0005935818543827588,0.002465225750109918,0.02369238124603508
2016-03-22,0.011664974845458873,-0.005796971198787062,-0.005058513326234076,-0.0051374134891841025,0.00356985232841474,-0.0018073793477105993,-0.003862209166380782,-0.012145507764438993,-0.007612199355831811,-0.017268117484623067
2016-03-23,0.01619351122024179,-0.01022673538685014,-0.023557826682517068,-0.024582190360995387,0.002580195517897572,-0.003638067652795552,-0.02230575437652495,-0.0025071467696463233,0.0003968291812190043,-0.05105966015841947
2016-03-24,0.02311440449734514,0.004395809255559894,-0.010200578318648805,-0.015197953953775925,0.004521503578478976,-0.0037465562001322283,-0.013546188876534434,-0.012427497618415053,-0.0012905126643030242,0.022961957895882727
2016-03-28,-0.005297508253159305,-0.00439580925555995,-0.0004769729793088398,0.0022943082455670377,0.005645241896513873,-0.0024100261190108828,-0.008459297282774357,0.028563333601716638,0.002975347783555493,0.01096054543167757
2016-03-29,0.02383964461492218,-0.014792951540361005,-0.004782387540749426,0.008368325254589677,0.02132088707334093,0.01520693562482613,0.0024243399416250394,0.02844253501034156,0.003854912773104971,-0.0005646769653097447
2016-03-30,0.008100362332374518,0.004460782927708767,0.003828066753817155,0.011299466567002767,-0.01247635715970285,0.007704190554055525,0.011635050584992717,-0.01880624265036197,0.012937517702396562,-0.014179105636933207
2016-03-31,-0.008470839310296243,0.002963202361994829,-0.0031092644132981206,0.011173393364196113,-0.005244754034034064,-0.007462544240892699,-0.002396003754656927,0.000391360091021263,-0.002047050785632639,0.01261349515738725
2016-04-01,0.008153425294786583,0.0029540592733859235,0.01709845449252479,-0.030077460717649617,0.017032034231878854,0.006636045098465652,0.02057833368826525,0.033379654398319206,0.012605642537070251,0.033467754437130806
2016-04-04,-0.008911768481456061,-0.0036939591135447323,-0.009700723851206147,-0.02316706361659399,-0.030709683259310876,-0.006179788618384774,-0.019379528075487398,-0.012854245103802493,0.0003852366457462847,0.03880129407011759
2016-04-05,-0.01195606263230289,-0.023971127601329172,-0.01316277217847776,-0.0023464444031394568,-0.0029363532668321116,-0.010100606282406993,-0.026711607018542718,0.005638162622839563,-0.006959299512862282,0.03375719467788817
2016-04-06,0.026831661345530583,0.006046728013133582,0.008396238468479393,0.0039077819660933025,0.013190098384614287,0.010637198897869345,0.0016394685212065478,-0.0010487735919707639,0.007922082869009243,0.038208449547864655
2016-04-07,-0.017847034393647616,-0.032162029094877725,-0.03872397977885556,-0.023679282521844196,-0.000615787970142857,-0.007281434930323907,-0.029083940797200697,-0.003631549146206242,-0.0030839361726085596,-0.031459504443880855
2016-04-08,0.005345548668203719,0.002331850329542535,0.004954267824528175,0.0023932427717496727,-0.02684427639498414,-0.001527622207929442,0.0012638701738158357,-0.006146177098042682,0.014184800968766724,-0.02811308821731494
2016-04-11,0.0022343287084116187,0.006963508400075273,0.015933562738270998,0.008727022440635725,-0.01493515991910395,-0.00413496447912898,0.01504421775755534,-0.010944922712082979,-0.007450735546855101,-0.0005999875970963248
2016-04-12,0.012075854162776373,0.022866670365259825,0.018791234201418792,0.01177879511218409,0.014754391131236121,0.009451258176240984,0.019306453396319163,0.04102457350713484,0.0058313557567950414,-0.008438230288215246
2016-04-13,0.01913050157692354,0.038437881629990636,0.05456952062229235,0.019327915537208775,-0.0009044725008696247,0.011546671141151111,0.051537243576406294,0.02465155629762136,-0.0075587796622421455,0.026716012901781876
2016-04-14,0.009598870435808999,0.025064085903615196,0.016362821762652396,0.0022943082455670377,0.0029816530238324403,0.0019669377746117564,0.011143508539718142,0.006997771493460757,-0.009262835955984944,-0.01054526217239088
2016-04-15,0.00824623582578866,-0.009950452295312023,-0.0013351646763848943,-0.01152520022827383,-0.010885421087460522,0.007670964405740425,-0.01579117825911813,0.009823031861307495,0.005895607747725863,0.010466726049705891
2016-04-18,0.015001329510315232,0.012069642890164052,0.004220998368909046,0.023674157581134978,0.00736063636818996,0.009976400970249525,-0.0011652794654831511,-0.02828618905265035,-0.00048188639797881825,-0.0024784026719593447
2016-04-19,-0.011795032722229813,0.019567454290815283,0.011461428572652197,0.014237804568911787,0.016521916501781902,-0.016678662578661813,0.02797658520140668,-0.13892286404400866,0.005768215051835487,-0.025976561919868395
2016-04-20,0.008073651801158516,0.032678157487652335,0.02403477414335718,0.014771409841137837,0.001157022548617398,-0.0016726537631903458,0.035273858175491356,0.025431755165122753,-0.01818574316801759,0.010455728533290076
2016-04-21,-0.0031487462620955462,-0.0020114890044129344,-0.0029996176511464545,0.0007328515817941144,0.00903224301907652,0.00855937088622379,-0.005487425422939826,-0.018670615738474575,-0.014255935811391665,-0.006743463392396161
2016-04-22,-0.01678025789655123,0.01399563085548255,0.007908536280595176,-0.002934812308230751,-0.025715746368205807,-0.05464478792571617,0.01601194133979763,0.009639619335979554,0.0097554052485933,0.021752093463944747
2016-04-25,0.009144223741465025,-0.009976690813704149,-0.0059789344851895595,-0.0022067308470691857,-0.004169308067568723,0.006075258295922475,-0.006156090842913541,-0.024703082179112153,0.008008565597136197,-0.007635015291339623
2016-04-26,-0.014995304946085756,0.008652220852762457,0.008742763407821588,0.012440846927892211,-0.012245390463644689,-0.020974868335949692,0.0007262713258121157,-0.012151311043043825,-0.0019474176003123746,0.00759562729658479
2016-04-27,-0.016854373317910034,-0.0046495784757503945,0.0048713981951019995,0.004401936396182635,0.0011945533467952118,-0.0032532139831289624,0.0047332724904175245,-0.015152624144042028,0.00029235020762622386,-0.008986469715534953
2016-04-28,-0.007562704813310052,-0.015431259685731363,-0.011701153247983362,0.030993542556021145,0.06952541166991917,-0.02121982578813092,-0.010957013985362652,-0.008383042006307377,0.003307400062825147,-0.015064969244224981
2016-04-29,0.09136102527363767,-0.01567348232973124,-0.009676425250290646,-0.038340993600427586,0.007255364124273624,0.002875648018581157,-0.00626303623802472,-0.002773003866496208,-9.726202259059264e-5,-0.028458107849049553
2016-05-02,0.03612008904419765,0.014320194027293575,0.008606022400656941,0.004415068817107582,0.008384532349226348,0.007475505390205334,0.007364226791516753,0.033638661894068035,0.004554533523141667,0.004310355249259337
2016-05-03,-0.01849262527650292,-0.028151614928789134,-0.024066245060433023,-0.014048333029816186,-0.0096610869203978,-0.008413918181092286,-0.013666177620064885,-0.017005551228717927,0.0012561363305005104,-0.039995204058849744
2016-05-04,-0.0006258033912946629,-0.016146253166930396,-0.02017143899340605,-0.008975211544010764,0.005350535157395929,0.004812520075054518,-0.02294611742998396,-0.008226887759210556,0.004431849040731305,-0.042918995257194725
2016-05-05,-0.017759994473521203,-0.005677806117106081,-0.009674927331838954,0.0007509212502052136,-0.002119812598398215,0.008202547473221558,-0.004194447569959261,-0.015764071341669357,0.0018251030980063667,-0.05082992485741635
2016-05-06,0.022295805811606822,0.004261336659419077,0.004061636074234546,0.008968504517707622,0.014159531448984389,0.013720087117831969,0.003052251013312682,0.01631459079750815,0.007171284913437002,0.015945568510837588
2016-05-09,0.008569141215635658,-0.008540910049527024,-0.011778559518001485,-0.008968504517707535,-0.0020944170892749133,0.0025000073026568937,-0.005730798688541008,-0.003307924803847878,0.003043953311001794,-0.0283609820762239
2016-05-10,0.03373138701594648,0.02191671251665282,0.021414458846839526,0.012681912211588037,0.01051150203622377,0.014316951330805091,0.020103028650828407,0.025624238709070296,0.012178717787955571,-0.0011015406558900827
2016-05-11,0.01434745112875639,-0.007017542048961916,-0.008285775014179006,-0.01268191221158788,-0.008166059632996693,-0.010970119550615838,-0.01019053869082218,-0.03138416025492694,-0.008008050386186783,0.0012929692997589606
2016-05-12,0.0065681394001179914,-0.004234270664285474,-0.01062523092612805,0.0022495658896027272,0.006338654673769905,-0.002771919040119734,-0.004943881072034165,-0.02565395918302438,0.0035879264336450972,-0.00807227453481962
2016-05-13,-0.011219797499716952,-0.0185589111893472,-0.020434629342433865,-0.00978545278727902,-0.003915213696991607,-0.0034827797127206703,-0.013047239158049985,0.0015943448718444028,-0.01826166420017472,0.001590737082115491
2016-05-16,0.0010418143634249972,0.0035959688753742724,0.0009271224933594006,0.007535886897676244,-0.009560618027246412,0.007930951409836878,0.012284467981041488,0.014011590735261432,-0.0004800743341030557,0.0032700578890833866
2016-05-17,-0.02189379049847382,0.0057266530430650645,0.012665931665186902,-0.0136058085642839,-0.011185606953015232,-0.01442334098694228,-0.0019095592891903036,-0.0055134372368901684,-0.017046600989962763,-0.017581315869244836
2016-05-18,0.003130556617983438,0.047395525566162895,0.04846334498570655,0.001520960793749523,0.0025532188487882956,0.0005662619493778918,0.04045491459787894,0.020879480944878456,-0.014364293439766349,0.03131347747246213
2016-05-19,0.001532994991928277,-0.010951523067159899,-0.017816466374594,-0.005333285596420763,-0.0071654658760746505,-0.008969813868354421,-0.023399393450892085,-0.010552688120345969,0.004153244659876668,0.0189507676090716
2016-05-20,0.006108499911255422,-0.0006884507085345852,-0.003557303162262705,0.007610261813004173,0.004612247027286449,0.013361308125286587,0.005994811235858501,0.03230334488375364,-0.012212986904642075,0.023285167497300946
2016-05-23,-0.008645672581744911,-0.0034494538111329177,0.004666358339195158,-0.004559240151700515,-0.011829361799592835,-0.007779498740508847,0.0022388712633280385,0.025617812084177946,0.0031917709617933538,-0.018603062985070848
2016-05-24,0.010635757693502794,0.014408549644817257,0.01648924119700805,0.012112293528223336,0.01480744084332008,0.022257048207100092,0.021387253518972017,0.03112607348479716,0.00664977082837169,0.007785754446822596
2016-05-25,0.0058758633036982205,0.016216514832387056,0.023276912833381683,0.017158156341898913,0.0016129927887819679,0.0071677847557478904,0.01340848763285957,0.023323765155836056,0.0,0.00763448883104705
2016-05-26,0.009218335721236945,-0.014855222227719957,-0.01784034062966057,-0.0044476195758832325,0.013313322920047449,-0.0015869084839549585,-0.013043882836160918,0.02571444261374958,0.007981125134011354,0.024916915585602654
2016-05-27,-0.003741703526223667,0.01217058359032451,0.010141568510577528,-0.0007432860137237739,-0.0007536443133361817,0.011724592653590844,0.004003773343489538,0.0047548048604135525,0.000588195820285106,-0.009282388847762882
2016-05-31,0.014703773582538783,-0.0060665984462706475,-0.00021484416359443217,0.002969479636724124,-0.004786101812082299,0.0041678613236748735,-0.005828755109262663,-0.007091916324235595,-0.0077780684820123215,0.0008514621433210907
2016-06-01,-0.004645558137069324,0.008107990607155969,0.007913616282677508,-0.02857355396194232,-0.00025252561066276365,-0.0021361710780945843,0.004374670307424952,-0.010388152503155076,0.01141645445029002,-0.01657711283877643
2016-06-02,0.012157515787392674,0.005369174465571092,0.0006389502832133114,0.007598969798182181,0.0012620549944605418,-0.005121037957451646,-0.0076683371150656505,-0.0025646308542232187,0.004224719332318663,-0.002736454636696516
2016-06-03,-0.0037144758772161106,-0.035426057497481185,-0.034217383629727996,-0.01295265135516104,-0.003875313034597256,-0.011096383352942406,-0.02750101086372695,-0.016530984814959442,0.005182722577153981,0.0001370137869109407
2016-06-06,0.0016388174950244183,0.006910921166101855,0.007681546550580421,0.010679217438658873,0.002697461737987618,-0.00804796788518137,0.011612872510525512,0.011481197940430333,0.0016565011044355638,0.007687650021243479
2016-06-07,-0.004122794032204175,-0.011777105134487025,-0.004382375620213025,0.015060278015733251,-0.008708562887446132,0.00013959896790977083,-0.012366488270492651,-0.008473344678297884,-0.0020469373237848388,0.051488059545550274
2016-06-08,0.003998990980359619,0.005559392907067195,0.00043926319049058865,-0.0014957545334981298,0.005335581147003138,0.016098019427101273,0.0007536157599672663,-0.020531682335856852,0.006709964909311526,0.013594053579266775
2016-06-09,0.0013890075581677323,-0.01677198929286709,-0.01214559202361378,-0.007513330402771235,0.0014348866875054603,0.00041182788690322943,-0.01748425292264815,-0.007899546434619922,0.004641130514149511,-0.026502979984079272
2016-06-10,-0.013476021317046737,-0.025697058519827037,-0.024970314885899205,-0.012139500552618258,-0.016498331610056555,-0.012666063442478243,-0.02092274038128914,-0.03500668081282449,-0.00338213904882252,-0.04718050508673572
2016-06-13,-0.00372603854085041,-0.016770496171950467,-0.017000242892878426,-0.009202716675012145,-0.023161080435420766,-0.0014605785486402833,-0.011023825314574624,0.0010660819232983661,-0.0024227753645135208,-0.0042137676595137685
2016-06-14,0.005660362849232692,-0.025317732763025676,-0.02819743917242801,-0.010844290642381002,0.008650545410155716,-0.00012524563753279287,-0.02647574875184853,0.0028728462670471436,0.001648329849769434,-0.013446606959556177
2016-06-15,-0.007031444517325289,0.006014935831586324,0.0011911481756600058,0.01315299074768202,-0.0029624833544824427,0.0009044919907787572,0.004866156212463345,0.001804556146417158,-0.0035907853205871454,0.012666011473515608
2016-06-16,0.004539843044044886,-0.002251304125418347,0.002614828036641785,0.008419161041556641,-0.0018341337639397573,-0.0119781989470343,0.014059269439506635,0.01212265418291218,0.00957879999612527,0.0010558874318221572
2016-06-17,-0.015619384788122647,0.006738999140212031,0.00851072426050375,0.010614356080772838,-0.012048892702297783,-0.026590656061189186,0.009528021224642497,-0.010427241733506325,-0.004246015270599927,-0.011352146909996462
2016-06-20,0.010729467879704168,0.010393471063612417,0.007504666646212178,0.011994256009337248,0.0030920657566394305,0.0028728303107843356,0.023043230050316443,-0.006905673089778952,-0.0003866883621568371,0.019441218347188368
2016-06-21,0.0025317674181925638,0.005890993953397014,0.002799793273647321,-0.015015230117803082,0.008869384218171373,0.0032094158150667864,0.011516443325956643,-0.030415301655950872,0.006844984322166013,-0.0004096820480063087
2016-06-22,-0.00731909970913789,-0.0007345273878068841,-0.005607346694402962,-0.0030302189709981893,-0.004117519413420099,0.00218174265474174,0.007225770336873136,-0.010828787888708419,-0.0032721378398930644,-0.11037689811524312
2016-06-23,0.01602631051625536,0.031105744189564945,0.040859260252327605,0.01655406688214756,0.010218859533525554,0.006302998850219008,0.03353510819646919,0.018165320031916232,0.006724812200720342,-0.0013230031301347737
2016-06-24,-0.032542412320159156,-0.07696090353840135,-0.09823828115753988,-0.06792744813719437,-0.02641463622870843,-0.03870967442736873,-0.10703104574499091,-0.0357617354396951,-0.023835722072098223,-0.01668624808122207
2016-06-27,-0.010932896430287971,-0.06515416904757158,-0.046213028363206385,-0.029175635847199562,-0.02814029217479557,-0.01036118632751985,-0.03781884689388577,-0.03579826958746835,0.0014696741197194516,0.027573817759745912
2016-06-28,0.023712835978002063,0.041806658149343354,0.04968092623929231,0.018737876208928764,0.033656767776144667,0.017474253678716502,0.0414825739957827,0.030469747133936576,9.792444462030473e-5,0.01618666050148259
2016-06-29,0.010747830543884132,0.0378570107458561,0.04070328554316612,0.012831182784945827,0.0128716112801903,0.005967114334958209,0.0248806376016018,0.03452274195473306,0.009548672298813666,0.04078424571730048
2016-06-30,2.797547778974963e-5,0.0060467615243127455,0.006389798748759348,0.0015923117524791867,0.0010505614335617707,0.01161171657882083,0.02929338004237927,0.004601802754726346,0.026979676507877318,0.009894347408788315
2016-07-01,0.013959843218343603,-0.012893581596571101,-0.005203376609189648,0.01186257712876981,-0.0007878175871188244,0.010220739151045074,-0.0023119580050953714,0.05518269168482247,-0.0029304199262516393,0.019684341673198755
2016-07-05,0.0033292316556861054,-0.027865431595434784,-0.0335174022648312,-0.025479220834713535,8.752140521947597e-5,-0.006111239627418154,-0.03613938226662635,0.01274562923356982,0.0074510759077014745,-0.011707943596809605
2016-07-06,0.012976841905416356,0.009374882180772879,0.006842802621293065,0.013616643705943647,0.021655242643070997,0.004049645461939175,0.005982201314949879,-0.03439126684075746,-0.004709405601164147,0.0021474041184828215
2016-07-07,-0.0014109243172951147,0.011596607727681266,0.005585831940386332,0.014218317863619807,-0.007310275434832444,-0.003459887555955536,0.021244185046764237,0.005271493578316445,0.014713569797694954,0.006970594615030044
2016-07-08,0.012466587344228173,0.012223460617864113,0.016573101283605316,0.026317300993992255,0.01192685991446285,0.014661351713265401,0.026125164609686224,0.020400365317141414,0.007230324708790262,0.003882406200045303
2016-07-11,0.010629714309172913,0.0030323830473869737,0.00735722773065929,0.013657153149412609,0.005359247918580222,0.013317418738413467,0.003406890501900232,-0.024932178024138378,0.005893910404741966,0.03623918344162665
2016-07-12,-0.007416870508981734,0.024674111029606052,0.026830161928060814,0.013473412792406271,0.0005088851493810014,0.007731279944432678,0.0338134460530345,0.013638514549814929,-0.0011023594389047374,-0.0005785322926522757
2016-07-13,-0.007485770500490607,-0.007412980276472606,-0.002535568324868419,0.002227758200369014,-0.009799418287273022,-0.00509180743141098,-0.007702481730130323,0.00478170433786334,0.010242294267688653,-0.009481706673565194
2016-07-14,-0.001927435221034925,0.015504247829993904,0.025519720896683206,0.008127070219117571,0.004357695936710098,0.0055218847177364245,0.030459386760163635,0.01635414554693361,0.0004547233456660218,-0.004503920650598192
