Data,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DD,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI,^GSPC
2016-01-04,0.0008548330085713058,-0.024886427520310332,-0.028585692362343207,-0.028694751629308693,0.00044131071372512554,-0.021791880782813456,-0.020240451054875753,-0.012415679702372291,-0.03057137347608364,-0.02018710222393741,-0.01729340590185359,-0.008962527434193932,-0.009702378743768955,-0.01220912747415021,-0.013442505625659098,-0.022048109437789967,-0.030495462842379445,-0.01312077132478951,-0.0047512481971636105,-0.025685566872023582,-0.006457905956012731,-0.01233238357680717,-0.01580399512092354,-0.013182801467688285,-0.02594051594579201,-0.010081329095650552,-0.024144841467070872,-0.007601474991618032,-0.025089011676749932,0.002606675190315737,-0.01597130572606302,-0.015422041797805928
2016-01-05,-0.025378682521772535,-0.0010743363638798839,-0.015506646051995374,0.004048771027125676,-0.01049743563393525,0.004422535337333365,-0.004554164416144353,0.008517456389448353,-0.007639644712237596,-0.020404810880560828,-0.01736808180095973,-0.004895020152546908,0.008156241068172108,-0.0007355903295295966,-0.004718174733849848,0.004171426136542335,0.0017273746609646637,0.0035312455047950917,0.01368348484495568,0.004349541695363199,0.012686073319808236,0.0045517252571300095,0.013882362018283913,0.003184557611319448,0.004536296215830159,0.0018875442572083355,0.007501437756001746,0.013640971748892224,-0.026599747199048635,0.02347734921630437,0.0005666793069645333,0.0020102041393599396
2016-01-06,-0.019763838670822192,-0.009209276094192965,-0.02816230522651651,-0.016006030331208922,-0.01588038402334411,-0.009912721270864745,-0.01070751159760392,-0.04030625646215816,-0.02224347398742648,-0.00536637834026359,-0.024715650190359165,-0.010404320046712517,-0.011378568508285643,-0.005018278557510169,-0.022419301522268658,-0.005067365262119991,-0.014541089702882612,-0.005419973127767992,-0.006733742000848776,-0.020346607717854716,-0.013829874980703103,-0.01833231380279728,-0.014370188348111355,-0.00971343264122107,-0.013029013037368087,-0.010251265594978605,-0.013198042453428229,-0.009075434268304091,-0.01545206518179309,0.009963163189942364,-0.014804270545436172,-0.01320216300262602
2016-01-07,-0.04312111293400713,-0.024154121431410977,-0.009044123084105338,-0.04282600346049699,-0.035037553713313546,-0.02643088730558942,-0.023338239405390808,-0.036079068148840855,-0.0382800394779457,-0.008605937477088661,-0.031216878486929694,-0.02892360899590274,-0.02988253697529728,-0.01723715370590669,-0.038205482503938216,-0.011722885965669618,-0.04127977721327719,-0.016679023337794665,-0.023413819782605837,-0.024663303830046307,-0.008814202475412808,-0.035401820198617234,-0.02703311500526169,-0.008772316019058791,-0.024133561531827986,-0.029881982306266108,-0.01985843856378348,-0.0055072288780008945,0.01915467649048655,0.02302163044103577,-0.023484203202447602,-0.023985816519344776
2016-01-08,0.0052736840482712705,-0.014949289033301992,-0.0032948182476132807,-0.022966578433897177,-0.01021766794931116,-0.014505773883230419,-0.025106145349770077,-0.01077850905063332,-0.007749016759963321,-0.0025157450692675845,-0.004139371459720564,-0.01203391866629628,-0.008094883724316758,-0.009301066181402124,-0.010418257308338797,-0.010740900070045516,-0.022653752053205353,-0.00264645551702842,-0.001557604455784326,-0.003410913978900619,-0.01708110840089855,0.0030620900387260236,-0.016509833550021183,-0.015801603804391294,-0.004236609031189237,-0.017368087868106438,-0.012408517586261781,-0.009766965992667001,-0.0014795086866447186,-0.02317914895510833,-0.010203777456777101,-0.010897537445847908
2016-01-11,0.016062832555028113,-0.020242213492633967,0.006579010650555508,0.0016911413595467712,-0.029178037066603765,-0.0006830551526704708,0.01958125011801768,-0.0166977488620677,-0.019197532885734798,0.006727822833357127,0.010859884723134202,0.015059471898452756,-0.00010149291732496169,0.012081900528426224,0.01730419764826443,-0.00602871205545917,-0.0015287687608809943,0.0016850569120243754,0.010423368931156769,-0.00021331949793225078,0.003322748179706452,-0.0005735332700982737,0.011484609520894383,0.00917195916575514,0.007519465361757497,-0.005279035692429885,0.014169103371708104,0.0057829936561165805,-0.00037002884425684396,0.01064510477566733,0.0031833946288415535,0.0008529082958226729
2016-01-12,0.014408937033325478,0.020772759789495738,0.005449497738739701,0.013046880458209294,0.002112533232159563,0.01733989238774326,0.0031606555175655755,0.016941567144003827,-0.013527286736354196,0.015294859984449953,-0.00012086585898665339,0.013503684451456235,0.007591546148898776,-0.0024800122991504013,0.019154039218086772,0.0068433173781726735,0.002207488631568329,0.012903044362254685,0.0064069833682001255,0.002843641344551138,0.009901991356807345,0.009135942305711344,0.006527704667005674,-0.0020889534967153656,0.0110817482123171,0.02416281293114457,0.011299462745063082,-0.0035547651014195924,0.009825480269571954,-0.009386798283471973,0.007148815960454393,0.00777251411777486
2016-01-13,-0.026046577846825656,-0.03598701682667625,-0.024362686592752612,-0.02922841662766511,-0.011592926294080501,-0.028746624161759465,-0.03003196260098977,-0.010032168659895532,-0.026239946600857343,-0.029811167792666817,-0.04139783131484715,-0.04894722622240769,-0.02109411359672959,-0.013102907278270844,-0.023843922885295698,-0.012496299219283299,-0.027860981848816288,-0.006430548840317748,-0.01995270678457418,-0.015308860001667257,-0.021480958100969286,-0.02183550953781806,-0.019542192884920304,-0.008663725751323218,-0.01794084349165995,-0.027361803128582184,-0.022454685832484132,-0.01751286914040194,-0.02337056928135132,-0.027084633559866136,-0.022335608890178972,-0.025282375077909022
2016-01-14,0.021635137281912978,0.0515820893135966,0.006976364906107374,0.00839435076772996,0.022410687835539497,0.009902449639388982,0.0024359590467396878,0.049650429462023575,0.013884316487119741,0.006376849360489639,0.01498216635350013,-0.014770634581478165,0.016748409659625527,0.013178261359322948,0.025678186636956882,0.019090916012375916,0.014886922427095276,0.0007162142846434349,0.012945805346992554,0.01757791483829534,0.022253387982287896,0.02806853404557328,-0.004604006072681852,0.003947300681101042,0.00863699198040687,0.013909972342872423,0.009530448948139288,0.016176633899805174,0.023981683711920894,0.018243464227746378,0.013995705227170085,0.016558060934383972
2016-01-15,-0.024308483461159484,-0.012218798101174783,-0.0060222736191413535,-0.028020470633987892,-0.02686154590890712,-0.030711773575829993,-0.043088919194392,-0.021284883506638607,-0.0293598662492933,-0.05399984524182523,-0.03647077075615652,-0.003265585518710823,-0.015101971863563428,-0.02190734568665916,-0.09543222086116089,-0.019297223983451208,-0.02013240723270496,-0.009114721091233593,-0.012424760724211552,-0.017794277188921813,-0.012823291977669297,-0.04073553882854111,-0.016369686812830214,-0.015483547050553608,-0.01772998684078352,-0.013544125841840383,-0.027056602326691544,-0.009854784904977222,-0.023981683711920932,-0.01808189427225034,-0.02415961778464483,-0.021835772698162375
2016-01-19,-0.004850362344072146,0.0,-0.0043010944080050136,0.0034168108875168228,-0.014129790634215936,-0.0008470642472140684,0.009690609643980984,-0.02615472201655399,-0.020934675400810385,0.0007451849997914795,0.007745917323195048,0.0044352432973329345,0.0007194363177111904,-0.014875727215202228,0.0013428853484200528,0.005141639175082329,-0.000526404051253085,0.010069560837718908,0.019942118799532317,-0.0021653663207855437,0.003903205682158983,-0.008468951166047069,0.01311731078240752,0.023071086893953534,0.006260458074922866,0.02984233865109711,-0.006144378662629685,0.009854784904977137,0.009587639766635627,0.010121351805251632,0.0017459925799367005,0.0005316801874288286
2016-01-20,0.001343852491551682,0.02428952740064999,0.00620681376203229,-0.03158984699779096,-0.0037337529252687122,-0.0066605674484836895,-0.040647555012427485,-0.03153081496670346,-0.01798843737065754,-0.015334741662126629,-0.019770621963643705,-0.027941838862822657,-0.011262210234488352,-0.050016360915392376,-0.007071706372716624,-0.018111911576815524,-0.02666343404415907,-0.012965332011527608,-0.014746474692754221,-0.010386990353761127,-0.015507137487004732,0.004538655252340267,0.01226997335291736,-0.003120315449896775,-0.020152776969681256,0.019440305457645468,-0.009994998793408419,-0.010079943396146042,-0.015610813455858675,-0.027878562598267258,-0.015686769208858198,-0.011762766025898373
2016-01-21,-0.005075269956599202,-0.014554945641079283,-0.006206813762032175,0.010263203589161994,0.014852603974955936,-0.011727818510012264,0.0,0.02587143684484481,0.016323185766959587,0.01586643114116095,-0.013752783692283773,0.031775488179574145,0.003526406541799524,0.008579703718001803,0.0023627717061560187,0.0019825574858646014,-0.004694729596221904,0.0002415435674873506,0.017636226555179834,0.005824059173570364,0.007292814565864702,-0.006122335789907754,0.025419364500448557,0.011668282954176752,-0.009207615457548916,-0.011301608642151724,0.01237343072753754,0.03212141558310155,-0.005933521700404385,0.016949446809279213,0.007326514800301333,0.005181988635948063
2016-01-22,0.0518019264414062,0.021369718097848156,-0.12898040895196025,0.009757596553906085,0.021381398953763203,0.028925890809458718,0.02031642893539628,0.030259404596889743,0.028633767498086493,0.030172091561008564,0.033778078865442984,0.02090793162895303,0.012757326015517217,-0.0033414051591247862,0.009061797778021683,0.008407265386775322,0.030305372043929055,0.01605786571127628,0.004740863438868558,0.012695038060640271,0.008409175308443576,0.03522795284082184,0.005270031852877299,0.008307788988068604,0.0042751668383011945,0.007286233762561203,0.015805177828195384,0.02518695490621324,0.023277639782043384,0.013004814222928455,0.013186882920926287,0.02008072688221347
