Data,AAPL,AMGN,AXP,BA,CAT,CRM,CSCO,CVX,DD,DIS,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WBA,WMT,^DJI,^GSPC
2016-01-15,22.463472366333008,130.5872802734375,57.83830642700195,112.669189453125,51.9024772644043,70.86000061035156,19.960451126098633,66.5213851928711,53.643306732177734,88.58932495117188,142.25259399414062,105.47051239013672,83.04721069335938,103.21745300292969,25.85973358154297,84.23313903808594,49.23979187011719,34.9361686706543,100.59087371826172,118.92625427246094,43.619720458984375,46.42308807373047,54.29384994506836,64.15491485595703,93.33717346191406,100.63937377929688,69.33480072021484,35.63361740112305,69.10587310791016,55.01618576049805,15988.080078125,1880.3299560546875
2016-01-19,22.354780197143555,130.5872802734375,57.59007263183594,113.05481719970703,51.17426300048828,70.80000305175781,20.154815673828125,64.80409240722656,52.53197479248047,88.65536499023438,143.35874938964844,105.93933868408203,83.10697937011719,101.6933822631836,25.89448356628418,84.66735076904297,49.2138786315918,35.289737701416016,102.61700439453125,118.66901397705078,43.79030990600586,46.031593322753906,55.0107307434082,65.6522445678711,93.92333984375,103.68795013427734,68.91008758544922,35.986515045166016,69.77162170410156,55.57585144042969,16016.01953125,1881.3299560546875
2016-01-20,22.384841918945312,133.7980194091797,57.94863510131836,109.53925323486328,50.98354721069336,70.33000183105469,19.35200309753418,62.79264450073242,51.595455169677734,87.30622863769531,140.5522918701172,103.02017211914062,82.17626190185547,96.7321548461914,25.712011337280273,83.14766693115234,47.919010162353516,34.835147857666016,101.1148681640625,117.44277954101562,43.116485595703125,46.240989685058594,55.68986892700195,65.44770812988281,92.04946899414062,105.72339630126953,68.22476196289062,35.62559509277344,68.69088745117188,54.047874450683594,15766.740234375,1859.3299560546875
2016-01-21,22.271520614624023,131.8647003173828,57.59007263183594,110.66926574707031,51.746437072753906,69.51000213623047,19.35200309753418,64.4383773803711,52.4445686340332,88.7025146484375,138.63253784179688,106.34625244140625,82.46656036376953,97.56565856933594,25.77283477783203,83.31267547607422,47.6945686340332,34.843563079833984,102.91397094726562,118.12876892089844,43.43207550048828,45.9587516784668,57.12361526489258,66.2158432006836,91.20580291748047,104.5352783203125,69.07418060302734,36.788516998291016,68.28451538085938,54.971763610839844,15882.6796875,1868.989990234375
2016-01-22,23.45563316345215,134.7129364013672,50.62116622924805,111.7544174194336,52.86476135253906,71.55000305175781,19.74918556213379,66.41804504394531,53.967960357666016,91.41963958740234,143.395263671875,108.5931396484375,83.52535247802734,97.24019622802734,26.007444381713867,84.01605987548828,49.16209411621094,35.4075927734375,103.40303039550781,119.63797760009766,43.79884338378906,47.60663986206055,57.425453186035156,66.76824188232422,91.5965576171875,105.29972839355469,70.1745834350586,37.72687530517578,69.89266204833984,55.69132995605469,16093.509765625,1906.9000244140625
2016-01-25,22.997716903686523,132.4257049560547,50.584388732910156,111.21631622314453,50.203311920166016,69.91999816894531,19.580169677734375,64.31117248535156,52.66933822631836,89.90070343017578,138.14797973632812,107.664306640625,82.3812026977539,96.90677642822266,25.720699310302734,83.7121353149414,48.048500061035156,35.49177932739258,104.10166931152344,117.96585845947266,43.43207550048828,47.15141677856445,57.25566482543945,66.32804870605469,90.65518951416016,104.42475891113281,69.24791717529297,37.71886444091797,68.05110168457031,56.36649703979492,15885.2197265625,1877.0799560546875
2016-01-26,23.124914169311523,132.72779846191406,50.64874267578125,114.80364990234375,51.28696823120117,69.87000274658203,20.044958114624023,66.8791732788086,53.01895523071289,90.82527160644531,141.19215393066406,108.09776306152344,84.11454772949219,97.31163787841797,26.016143798828125,87.86299896240234,49.27431106567383,35.42441940307617,105.17588806152344,124.14837646484375,43.88413619995117,47.497398376464844,57.64241409301758,68.01969146728516,91.6942367553711,104.95895385742188,69.38307189941406,38.69732666015625,68.6822509765625,56.8550910949707,16167.23046875,1903.6300048828125
2016-01-27,21.605453491210938,129.8709259033203,50.12469482421875,104.55284118652344,50.558753967285156,67.43000030517578,19.79988670349121,66.21929168701172,51.70785903930664,88.98556518554688,140.52481079101562,107.54047393798828,82.79104614257812,96.0177230834961,25.903173446655273,88.71400451660156,49.23979187011719,35.4328498840332,105.5601806640625,124.80870056152344,42.96295166015625,46.63248062133789,56.19921875,68.01105499267578,91.74752807617188,103.45769500732422,68.44674682617188,39.322898864746094,67.82630157470703,56.81067657470703,15944.4599609375,1882.949951171875
2016-01-28,21.76041030883789,128.04110717773438,48.61690902709961,105.83533477783203,52.951454162597656,65.69000244140625,19.529470443725586,68.31024169921875,51.88266372680664,88.24024200439453,143.57810974121094,108.16851043701172,83.6534423828125,97.01792907714844,26.042213439941406,88.80951690673828,49.44696807861328,35.83692932128906,106.87887573242188,126.32644653320312,41.965003967285156,47.39724349975586,57.72730255126953,68.89141845703125,92.77770233154297,102.58271789550781,66.9216537475586,39.30685806274414,67.10005950927734,57.0505256652832,16069.6396484375,1893.3599853515625
2016-01-29,22.512041091918945,131.82150268554688,49.18691635131836,107.7365951538086,53.95708465576172,68.05999755859375,20.104114532470703,68.7475357055664,52.4445686340332,90.4007339477539,147.6918487548828,111.24694061279297,88.11918640136719,99.0579833984375,26.95459747314453,90.69391632080078,51.36337661743164,36.131568908691406,108.10157012939453,129.4820556640625,43.21883773803711,50.155860900878906,58.491336822509766,70.50537109375,95.06008911132812,106.06415557861328,71.90240478515625,40.076805114746094,68.92431640625,58.95162582397461,16466.30078125,1940.239990234375
2016-02-01,22.30158233642578,131.8387908935547,50.29018020629883,109.01908874511719,54.35586166381836,68.44000244140625,19.842140197753906,67.80935668945312,53.16880416870117,89.76861572265625,145.94577026367188,111.91038513183594,87.84593963623047,99.08973693847656,26.780805587768555,90.63314056396484,50.8109016418457,36.198917388916016,108.82644653320312,127.53550720214844,43.28706741333008,49.80988693237305,59.576072692871094,70.013427734375,95.0334243774414,106.73651123046875,71.79620361328125,40.71038818359375,69.22692108154297,59.96435546875,16449.1796875,1939.3800048828125
2016-02-02,21.850603103637695,129.56024169921875,49.33403396606445,105.39586639404297,52.59601974487305,64.5199966430664,19.2928524017334,64.58943176269531,56.22807693481445,87.85343170166016,138.67823791503906,110.8134765625,85.95035552978516,97.58946990966797,25.89448356628418,89.79949188232422,49.23115158081055,35.72749710083008,108.25003051757812,126.7980728149414,42.997066497802734,48.2530517578125,59.00069046020508,69.23664855957031,94.16310119628906,104.88526916503906,70.85026550292969,40.02867126464844,67.437255859375,59.39580154418945,16153.5400390625,1903.030029296875
2016-02-03,22.283084869384766,130.060791015625,49.74774932861328,109.2970962524414,54.850006103515625,65.33999633789062,19.52101707458496,67.27670288085938,58.363319396972656,89.75918579101562,139.57411193847656,109.5042724609375,87.23114776611328,99.00244140625,25.71917152404785,90.43340301513672,49.55918502807617,35.96320343017578,106.08416748046875,130.7854766845703,42.69001388549805,47.48828887939453,58.944095611572266,69.99614715576172,94.92686462402344,103.84452819824219,71.79620361328125,40.59811019897461,66.40839385986328,58.87166213989258,16336.66015625,1912.530029296875
2016-02-04,22.462125778198242,129.38758850097656,49.995994567871094,110.85759735107422,57.18201446533203,67.19999694824219,19.892845153808594,67.41185760498047,59.17496109008789,90.03278350830078,143.0570526123047,107.133544921875,87.56416320800781,101.3282470703125,26.096099853515625,90.22499084472656,50.41379928588867,35.80324935913086,105.37675476074219,131.5743408203125,41.44470977783203,47.342620849609375,56.75574493408203,69.65093231201172,95.45970916748047,105.18000030517578,71.12055969238281,40.445716857910156,66.73694610595703,59.00492858886719,16416.580078125,1915.449951171875
2016-02-05,21.86220932006836,125.18428802490234,49.628231048583984,109.9159164428711,57.32073211669922,58.5099983215332,19.343547821044922,65.893310546875,58.30086898803711,88.58932495117188,143.03880310058594,102.9936294555664,87.20553588867188,102.05854797363281,25.456188201904297,87.3072280883789,49.85268783569336,35.72749710083008,100.78300476074219,131.6000518798828,42.11853790283203,45.66742706298828,53.92596435546875,70.08247375488281,94.3940200805664,102.89588928222656,69.05488586425781,40.87881088256836,65.01643371582031,59.520179748535156,16204.9697265625,1880.050048828125
2016-02-08,22.092409133911133,123.42355346679688,48.175601959228516,107.14469146728516,55.98567581176758,54.04999923706055,19.37735939025879,68.36590576171875,57.72648239135742,86.90999603271484,136.4385223388672,98.94217681884766,86.6932144165039,101.82598114013672,25.263341903686523,88.5750732421875,48.80816650390625,35.90428161621094,101.35067749023438,131.96878051757812,41.64942169189453,44.984580993652344,51.91683578491211,71.30802917480469,93.78123474121094,101.33014678955078,65.41584014892578,40.69435119628906,63.036537170410156,59.431331634521484,16027.0498046875,1853.43994140625
2016-02-09,22.087757110595703,123.56163787841797,48.387062072753906,106.6155776977539,55.42217254638672,57.33000183105469,19.140735626220703,65.92511749267578,58.188507080078125,87.09867858886719,135.52435302734375,100.72022247314453,87.70931243896484,99.49242401123047,25.254579544067383,88.54901885986328,48.514652252197266,36.45147705078125,102.18910217285156,132.6890869140625,41.93088912963867,44.86623764038086,52.52052688598633,71.32530212402344,94.06541442871094,102.38011932373047,65.95639038085938,40.221160888671875,64.78300476074219,58.46302032470703,16014.3798828125,1852.2099609375
2016-02-10,21.920339584350586,124.98577880859375,48.074485778808594,105.32122802734375,53.87038803100586,58.7599983215332,19.022430419921875,66.02052307128906,57.63908004760742,83.8249282836914,134.59190368652344,101.135986328125,87.60684204101562,96.38105010986328,24.74615478515625,88.34060668945312,47.92764663696289,35.82009506225586,102.65193939208984,131.669921875,42.246482849121094,45.257720947265625,54.1523551940918,70.4449462890625,93.8877944946289,103.83531188964844,67.71318054199219,40.08481979370117,65.71673583984375,58.44525146484375,15914.740234375,1851.8599853515625
2016-02-11,21.787796020507812,122.9433822631836,46.98959732055664,98.152587890625,53.2375373840332,59.2400016784668,20.856220245361328,65.98076629638672,55.94087600708008,85.20234680175781,128.61329650878906,100.19829559326172,86.70175170898438,94.50457000732422,24.737384796142578,88.3145523071289,45.812679290771484,35.70223617553711,101.94454193115234,130.13253784179688,41.66647720336914,45.239498138427734,52.822364807128906,68.96045684814453,92.15605163574219,101.88277435302734,66.09151458740234,39.611629486083984,65.3017349243164,58.02772521972656,15660.1796875,1829.0799560546875
2016-02-12,21.85523223876953,125.77666473388672,48.41464614868164,98.32455444335938,54.745975494384766,59.68000030517578,21.21959686279297,67.9206771850586,57.4517707824707,85.99484252929688,133.58631896972656,102.89632415771484,88.35826873779297,97.06266021728516,25.105552673339844,88.41876983642578,49.62825012207031,36.291526794433594,102.99254608154297,132.9740753173828,41.82000732421875,45.97696304321289,53.21852493286133,69.9012222290039,95.45970916748047,102.98798370361328,67.97378540039062,40.18907928466797,66.64183044433594,58.791725158691406,15973.83984375,1864.780029296875
2016-02-16,22.47142791748047,127.88855743408203,48.89272689819336,101.91793060302734,56.531837463378906,59.720001220703125,21.836496353149414,68.28298950195312,58.4757080078125,87.65531158447266,136.2283172607422,105.64743041992188,89.6134262084961,98.42591094970703,25.228281021118164,88.85294342041016,50.370635986328125,36.50197982788086,104.084228515625,134.33010864257812,42.459720611572266,46.848087310791016,54.51079177856445,70.31550598144531,95.35313415527344,106.05496215820312,68.63015747070312,40.293338775634766,66.49418640136719,58.54296875,16196.41015625,1895.5799560546875
2016-02-17,22.81556510925293,131.29547119140625,49.288055419921875,105.3031234741211,58.30901336669922,63.4900016784668,22.360435485839844,71.10093688964844,59.924171447753906,90.09882354736328,137.98345947265625,107.22203063964844,90.6209945678711,101.12030029296875,25.8331241607666,89.0092544555664,50.73320770263672,36.611419677734375,103.61261749267578,135.271484375,43.15913391113281,48.067665100097656,54.869224548339844,71.16131591796875,96.96054077148438,108.9561538696289,69.66503143310547,40.35749816894531,67.8926773071289,58.72953796386719,16453.830078125,1926.8199462890625
2016-02-18,22.38306999206543,129.75714111328125,49.78453063964844,106.41643524169922,57.32073211669922,61.70000076293945,22.335084915161133,69.82882690429688,59.399723052978516,89.7874755859375,135.04901123046875,106.12511444091797,90.91133117675781,106.21240234375,25.789295196533203,90.5202407836914,49.90449142456055,36.71244430541992,102.32881164550781,135.40968322753906,42.92030715942383,47.856754302978516,55.27482604980469,70.75566101074219,96.66748809814453,108.17329406738281,68.90097045898438,40.8547477722168,66.49418640136719,56.96169662475586,16413.4296875,1917.8299560546875
2016-02-19,22.33191680908203,130.46981811523438,50.299381256103516,104.2350845336914,56.71388626098633,62.13999938964844,22.436492919921875,69.64364624023438,58.78786087036133,89.63653564453125,134.2993927001953,107.64662170410156,91.59442901611328,106.71760559082031,25.166915893554688,91.10626983642578,49.91312026977539,36.84714126586914,101.76988220214844,135.1246795654297,42.74972152709961,47.51747131347656,55.944541931152344,70.59169006347656,95.9925537109375,108.3851318359375,69.18145751953125,40.79059600830078,67.38018035888672,57.441410064697266,16391.990234375,1917.780029296875
2016-02-22,22.527231216430664,129.114013671875,51.145206451416016,106.25350952148438,58.35236358642578,63.97999954223633,22.50409698486328,71.51155853271484,59.79928970336914,90.91961669921875,136.01800537109375,108.6727523803711,89.80130004882812,107.27092742919922,25.72793197631836,91.62232208251953,50.560550689697266,36.99024963378906,102.76547241210938,136.20431518554688,43.304134368896484,48.27855682373047,56.75574493408203,70.88512420654297,97.11152648925781,111.69156646728516,70.66120910644531,40.95901107788086,68.4486083984375,58.30311584472656,16620.66015625,1945.5
2016-02-23,22.018001556396484,127.98414611816406,50.6671257019043,105.80998992919922,57.02598571777344,62.900001525878906,22.07311248779297,68.3635025024414,58.66301727294922,89.98560333251953,132.47105407714844,110.15887451171875,88.9983901977539,106.17230224609375,25.24580955505371,91.03630828857422,48.44560241699219,36.779781341552734,102.0929946899414,134.88284301757812,43.10795593261719,46.93061828613281,56.79346466064453,70.60893249511719,95.83269500732422,111.5810546875,69.78108978271484,40.60612869262695,68.3877944946289,59.0582160949707,16431.779296875,1921.27001953125
2016-02-24,22.345863342285156,127.85382843017578,50.235023498535156,104.62427520751953,57.1126594543457,62.52000045776367,22.242130279541016,68.65335845947266,58.92522430419922,90.03278350830078,133.06527709960938,111.11424255371094,88.7064208984375,106.49305725097656,25.587682723999023,91.8060073852539,48.46286392211914,36.964988708496094,102.23275756835938,135.78973388671875,43.125022888183594,47.095664978027344,56.972686767578125,70.39318084716797,96.33889770507812,110.70609283447266,69.49095153808594,40.75851058959961,68.9958267211914,59.62678146362305,16484.990234375,1929.800048828125
2016-02-25,22.499330520629883,127.5409164428711,50.92455291748047,105.73757934570312,57.62415313720703,69.41999816894531,22.478748321533203,68.677490234375,60.06150817871094,90.24034118652344,135.52435302734375,112.21997833251953,89.47067260742188,107.8563232421875,25.96461296081543,93.04805755615234,49.2138786315918,37.17544937133789,103.37682342529297,137.3184814453125,43.500308990478516,47.774234771728516,58.84033966064453,71.0663833618164,97.04047393798828,111.62710571289062,70.86431884765625,40.99109649658203,69.42147064208984,60.44407653808594,16697.2890625,1951.699951171875
2016-02-26,22.534208297729492,128.27967834472656,50.91535949707031,106.95046997070312,57.97092056274414,69.72000122070312,22.318187713623047,67.91263580322266,60.86066818237305,89.91957092285156,137.35267639160156,111.68921661376953,88.47454833984375,105.87559509277344,26.12239646911621,92.52323150634766,49.671417236328125,36.3167724609375,103.00723266601562,136.6966094970703,43.1932487487793,47.040645599365234,59.04785919189453,69.99614715576172,96.32113647460938,111.74685668945312,70.34204864501953,40.918907165527344,69.11744689941406,59.08488082885742,16639.970703125,1948.050048828125
2016-02-29,22.483057022094727,123.65604400634766,51.099239349365234,106.96856689453125,58.69044494628906,67.75,22.123817443847656,67.17996978759766,60.698341369628906,90.11769104003906,137.28839111328125,109.79619598388672,87.03190612792969,105.07371520996094,25.93832015991211,92.0246810913086,48.600975036621094,36.30835723876953,103.12165069580078,135.48741149902344,42.82648849487305,46.65552520751953,58.09516143798828,69.29705810546875,95.48635864257812,109.69295501708984,70.01321411132812,40.68632888793945,68.5702133178711,58.9338493347168,16516.5,1932.22998046875
2016-03-01,23.37596321105957,128.96629333496094,52.220882415771484,108.5797119140625,59.895484924316406,70.0199966430664,22.673110961914062,69.34577178955078,62.521427154541016,92.12722778320312,141.98922729492188,111.19384765625,90.91334533691406,107.75206756591797,26.622053146362305,93.78279876708984,51.10441207885742,36.779781341552734,104.58233642578125,137.83665466308594,44.14002227783203,48.214378356933594,59.34969711303711,70.10836791992188,97.8042221069336,112.05996704101562,72.18933868408203,41.27180099487305,69.79498291015625,59.040462493896484,16865.080078125,1978.3499755859375
2016-03-02,23.42711639404297,128.18405151367188,52.51508712768555,108.29913330078125,60.14688491821289,70.43000030517578,22.732269287109375,70.15892791748047,61.95951461791992,91.51399993896484,141.5760955810547,111.09654998779297,91.44573974609375,109.29972839355469,26.77107810974121,93.62535095214844,51.58782196044922,36.84714126586914,104.25678253173828,137.6812286376953,44.583560943603516,48.55364990234375,58.68941879272461,71.24764251708984,97.86640167236328,111.69156646728516,71.8604965209961,41.80112838745117,69.02188873291016,58.8183708190918,16899.3203125,1986.449951171875
2016-03-03,23.601511001586914,126.75007629394531,53.406883239746094,108.26290893554688,62.201499938964844,70.80000305175781,22.70691680908203,70.47294616699219,61.93454360961914,93.2310562133789,142.61361694335938,112.16691589355469,92.72525787353516,110.5025634765625,26.806142807006836,93.28422546386719,51.76048278808594,37.007076263427734,102.68164825439453,137.65530395507812,44.43855285644531,48.00346755981445,58.13146209716797,71.49793243408203,97.51116943359375,112.19813537597656,71.48332214355469,41.616668701171875,69.42147064208984,58.75617599487305,16943.900390625,1993.4000244140625
2016-03-04,23.952627182006836,126.87171173095703,53.59076690673828,109.58439636230469,63.14643478393555,71.05999755859375,22.64775848388672,70.79500579833984,62.796119689941406,92.91028594970703,143.99996948242188,111.07000732421875,92.87123107910156,110.5025634765625,26.84996795654297,93.15300750732422,51.83816146850586,37.133358001708984,103.11282348632812,138.25123596191406,44.4214973449707,47.71003723144531,57.932865142822266,72.05891418457031,98.04400634765625,112.17971801757812,71.4736328125,41.552513122558594,69.01321411132812,59.324737548828125,17006.76953125,1999.989990234375
2016-03-07,23.687551498413086,128.0276336669922,54.24352264404297,111.24080657958984,64.81958770751953,70.48999786376953,22.935081481933594,73.00103759765625,62.13432693481445,93.7688217163086,142.63194274902344,111.6095962524414,92.28730773925781,112.38706970214844,27.1217098236084,93.3629379272461,51.74321365356445,37.049171447753906,103.08643341064453,138.68309020996094,44.899147033691406,46.79306411743164,56.03203201293945,71.72232055664062,98.05289459228516,112.14288330078125,69.5779800415039,41.87331008911133,68.75263214111328,60.31081771850586,17073.94921875,2001.760009765625
2016-03-08,23.492223739624023,125.69844818115234,54.638858795166016,110.74297332763672,62.18415069580078,69.81999969482422,22.859024047851562,71.44713592529297,60.97305679321289,92.28761291503906,139.18894958496094,112.7125473022461,92.38175201416016,111.52101135253906,26.788606643676758,92.90811157226562,50.74184036254883,37.31014633178711,104.2039794921875,138.363525390625,44.737091064453125,47.36159133911133,56.56161880493164,71.68780517578125,98.99056243896484,112.05078125,68.30133056640625,42.07381820678711,69.82974243164062,60.44407653808594,16964.099609375,1979.260009765625
2016-03-09,23.513154983520508,122.45667266845703,54.28949737548828,111.20458984375,62.30551528930664,71.04000091552734,23.33226776123047,74.7320556640625,61.260257720947266,92.13666534423828,137.6373291015625,112.09880065917969,93.54104614257812,112.59556579589844,27.060354232788086,93.45040130615234,51.03533935546875,37.7226448059082,105.27751922607422,138.2685546875,44.66032409667969,48.452789306640625,55.1619987487793,71.60149383544922,99.4192123413086,111.99527740478516,68.35936737060547,41.977569580078125,70.88077545166016,60.43510055541992,17000.359375,1989.260009765625
2016-03-10,23.5247745513916,122.56963348388672,54.01368713378906,111.27699279785156,61.86337661743164,70.69999694824219,23.13789939880371,75.63382720947266,61.3476676940918,91.55171966552734,138.65643310546875,111.97428131103516,93.05155181884766,112.41917419433594,27.39345359802246,93.71281433105469,50.595088958740234,38.07621383666992,105.57667541503906,138.0957794189453,45.24032211303711,47.72837448120117,55.682132720947266,71.01459503173828,99.59780883789062,112.91084289550781,67.91446685791016,41.961544036865234,70.06427764892578,60.32772445678711,16995.130859375,1989.5699462890625
2016-03-11,23.778234481811523,125.64630889892578,54.66644287109375,112.80667114257812,63.11174392700195,71.62999725341797,23.54353141784668,76.14909362792969,63.20820236206055,92.40084075927734,141.33737182617188,114.26020812988281,93.62690734863281,114.1593017578125,27.840517044067383,94.21135711669922,51.22526168823242,38.34770202636719,106.9582290649414,139.81454467773438,45.773780822753906,48.6636962890625,56.816951751708984,70.55716705322266,101.48206329345703,115.69453430175781,69.27816009521484,42.12996292114258,70.71575164794922,60.11294174194336,17213.310546875,2022.18994140625
2016-03-14,23.838687896728516,125.68975830078125,54.76756286621094,114.35444641113281,63.05107498168945,72.22000122070312,23.4083194732666,75.89146423339844,62.78365707397461,93.22161865234375,140.92422485351562,114.59820556640625,93.18037414550781,114.4960708618164,27.55124282836914,94.16764831542969,51.03533935546875,38.42405700683594,108.14618682861328,139.75405883789062,45.670536041259766,48.75538635253906,57.5073127746582,70.05656433105469,100.74978637695312,115.80552673339844,69.14276123046875,42.13799285888672,70.81127166748047,60.28298568725586,17229.130859375,2019.6400146484375
2016-03-15,24.31770133972168,124.46430969238281,54.45498275756836,114.37255859375,62.79966354370117,71.69999694824219,23.374515533447266,75.89949035644531,62.6712532043457,92.68385314941406,139.58372497558594,115.3720474243164,93.32636260986328,114.64041900634766,27.744091033935547,94.25511932373047,51.10441207885742,38.38163757324219,108.61254119873047,140.2722930908203,45.10265350341797,49.14051818847656,58.065269470214844,70.1773910522461,101.73210906982422,115.4633560180664,69.54898071289062,42.24223709106445,70.63756561279297,60.93627166748047,17251.529296875,2015.9300537109375
2016-03-16,24.640911102294922,125.1335220336914,54.88709259033203,115.46778106689453,64.44681549072266,72.7300033569336,23.560428619384766,76.80931091308594,63.25813674926758,92.87255096435547,138.21572875976562,116.03024291992188,93.79864501953125,116.10791778564453,27.779155731201172,93.94895935058594,50.862701416015625,38.22043991088867,108.69173431396484,140.6868896484375,44.689666748046875,49.83741760253906,58.50028610229492,70.20330047607422,102.41079711914062,115.50959777832031,69.99388122558594,42.67533493041992,71.31510162353516,60.84678268432617,17325.759765625,2027.219970703125
