Data,ALTR.LS,BCP.LS,COR.LS,CTT.LS,EDP.LS,EDPR.LS,GALP.LS,IBS.LS,JMT.LS,EGL.LS,NBA.LS,NOS.LS,NVG.LS,PHR.LS,RAM.LS,RENE.LS,SEM.LS,SON.LS,PSI20.LS
2016-01-18,-0.029961151086241648,-0.08082891646654139,-0.0253177523098214,-0.041498557046103945,-0.016545699098467488,-0.03586513334069683,-0.014963936635603312,-0.024097678845483642,-0.018149316321137518,-0.20561428464558834,-0.012281680284790143,-0.049904730815407514,-0.060251324169519706,-0.0786432179829091,-0.016349081825191264,-0.022222937353687487,-0.027974042873637674,-0.07777028359246091,-0.037820414699445054
2016-01-19,0.0046494280553400665,-0.10479217802567364,0.00851073213148416,0.019173296535193302,0.013258255014681768,0.0044795699217102585,0.011009408223505908,-0.05001031371732458,0.0059346241212022265,0.030203641225148816,-0.006676287809765325,0.03452698428688502,0.03316669904216895,-0.01373018067580288,-0.007352920367011186,0.015607731243273486,0.007947198877289213,0.006535983181251155,0.005453968327195338
2016-01-20,-0.09601842100017025,-0.043423382031528894,-0.017094425427885283,-0.007330931724498585,-0.013925972651852981,-0.035485024563621036,-0.05299619875203148,-0.012903376386878542,-0.003191158696161016,0.05702058730552529,-0.004315470944293211,-0.00450415774711506,-0.0654002390500798,-0.052021106985586436,-0.03205835586969405,-0.034130480315499576,-0.041756877336491444,-0.007629572135601631,-0.02595909994941686
2016-01-21,-0.005659615271686288,0.1197538791740301,0.013698856454918171,0.020261501620232724,0.007650186447427165,0.012883620571381715,0.03245282020543806,0.025642280398696034,0.01630468753104325,0.023911683094566472,-0.010142654378526773,0.02094955312727054,0.029224054074428147,0.08822417938236284,0.0020934403022065218,0.002286419068539172,-0.00967538096232936,0.04388084079233186,0.026811531150946543
2016-01-22,0.012622733527897743,-0.015874214897073857,-0.009397893050190115,0.05036223075486635,0.036438796356226426,0.04119977430671456,0.04851155319799106,0.018809339550530928,0.018251243999811158,0.07557676786839704,-0.004866203974500639,0.020967604987168084,0.025460032242631547,0.060363148336883714,-0.0019030022682291591,0.02407084119944873,0.018349250866175625,0.05103145341914526,0.031673330155015285
2016-01-25,-0.005620325190091553,-0.008031575364218568,-0.0077552717852319335,-0.0061271022944425005,-0.0019189128338214345,0.004814334269519978,0.004047748407211928,-0.04445161994922702,0.03169344753985216,-0.012086815456477284,0.009225673033299762,-0.01035334490681854,0.0022826732825449417,-0.034045782845002176,-0.01923126723024687,0.0011138962382797736,0.010850101383311186,0.0,0.0028240536467270907
2016-01-26,0.0008049585584347961,0.0026850567861093216,0.005520993605839978,0.009859780567971724,0.0111414098696235,0.024866658191918647,0.021776863810809788,-0.006514715072717371,0.045937181173286865,0.015614051806076057,-0.004359469058799145,-0.00605144614858688,0.0032521121745424536,0.017167734076495873,-0.013685466310477538,0.014738872934037646,-0.005410284961151067,-0.0019919878945695918,0.015502119220334279
2016-01-27,0.010934767397149714,0.02645730329132002,-0.002066685225335982,0.008040027237353163,0.011957166628302434,0.020236749173983645,0.019085422576880264,-0.006557435045730274,0.006103737000570962,0.007716777392062093,0.002424149715194856,0.0021221892125634087,0.0038885117879457446,0.004246313459934323,0.011741688194011071,0.007651813457271764,0.001355192519412051,0.011892982026194251,0.011429195113001228
2016-01-28,-0.024705825793055712,-0.023779436733292813,-0.015463800042333949,-0.011398965095360425,-0.0037605408048650064,-0.019385347640012325,0.04362941245273761,0.0,-0.000811742097925268,0.011118897635723685,-0.017094280108891732,-0.005161650095768989,-0.019595667135516796,0.008438913233624014,0.013526968207959306,0.007593201593308902,-0.019143727977178282,-0.003948584192545322,-0.00029724751085293146
2016-01-29,0.02045283854622486,0.03932262253257469,-0.008263792051139144,-0.0031200347854689493,0.009997061243640144,0.015342606337814675,0.012451217663121782,0.05752377006767457,0.041747220345660044,0.002071140117117051,-0.0004927953067632408,0.01795045287183692,0.018948725562890675,0.004192822074948202,-0.005774957442996034,-0.0018025496937177543,0.020046170427272067,0.021527267276560468,0.017416013059680414
2016-02-01,0.009544069295661267,-0.007741455100787518,-0.022858139737979687,0.007347921647462958,0.015422872801008507,0.0008377998266152828,-0.018501877344850735,0.024541238673815767,0.01851916543863587,0.004129363472748307,-0.007916896108270293,0.003134582217272534,0.012861989802848528,-0.004192822074948154,-0.0038684042871778273,0.009696686400801584,0.00405144200467804,0.001934193267985425,0.0032755612185423975
2016-02-02,-0.034902739970642985,-0.03694409077592361,0.002706053125623539,-0.01563218458048988,-0.015112101927658765,-0.015187937795796169,-0.02841099866029326,-0.00012130115358587231,-0.02476908162217695,-0.02503617861765095,-0.021085096092322276,-0.00777976991324668,-0.032470463439053146,-0.04292511153445977,0.0,-0.01512486851564592,-0.0017984925583043128,-0.0067862137629746315,-0.020036883773074266
2016-02-03,0.0027283602278583403,-0.08701216175904271,-0.023513517217825547,-0.011918522886405686,-0.018821033915167342,-0.00953963478690501,0.018558758894853675,0.0,0.01129952800223936,-0.028573198534949516,-0.010711750998502976,-0.013305265175862715,-0.00529452769002254,-0.058707575282047834,0.0,-0.01278069468061403,-0.009950400838039771,-0.03766552638925095,-0.011743990902031329
2016-02-04,-0.007658755426299497,0.048650673284224136,0.008448197849162693,-0.001276303241456822,-0.007948111550327435,-0.014554544319334964,0.018683362482968657,0.0,-0.014439195434767559,-0.02866793293296032,0.019802727966966846,-0.02122827066970134,-0.005656445216799439,0.06308397314897857,0.0,0.0014690539566772861,-0.014652222757958758,0.0,-0.001064939049735433
2016-02-05,-0.0426312074270964,0.054362692966885645,0.022066492086051343,-0.004993230986597565,-0.017061312824491765,-0.02483787795379076,0.01333044667249493,0.0,-0.003149643167031155,0.021395096249865457,-0.019802727966966752,-0.023756443651000974,-0.01614568648093265,0.004357328433764056,0.0034822543878981855,-0.02263993851513243,-0.005550422736189881,0.009049889272640665,-0.0018540425927245816
2016-02-08,-0.0737112717432473,-0.01331614770595779,-0.043882963489664875,-0.04677065608530855,-0.027651452907306213,-0.018018431794152086,-0.009174302840449422,0.006163557566969814,-0.02031548945026282,-0.008797745752233936,0.0,-0.05683076646157971,-0.05184653158276922,-0.04900758838284677,0.0,-0.023932715587533047,-0.04554860462045721,-0.03982160778907289,-0.028434943653103954
2016-02-09,-0.03515732724940204,-0.07225389450467991,0.007448781093652177,-0.015451641176385499,-0.02981252339738018,-0.003186836344552419,-0.032789779357062024,-0.012121424932223585,-0.0048406350380514615,-0.020833969383028936,-0.005656970277801057,-0.018711154912412497,-0.04119416155961581,-0.02777962540807274,-0.0034822543878981443,-0.015107867879214846,-0.02059908523844989,-0.03713945086646097,-0.024225599956150916
2016-02-10,0.015219008115710697,0.00574812415407516,-0.011194183966119724,0.012083512397022681,-0.010370013048667723,0.0036413029043453984,-0.02556212823088139,-0.018462070154976192,0.010058466605955324,0.022305695206163764,-0.004652322345738772,0.009909632276202972,0.038690846886694705,-0.004705828126215564,0.0019361619437029784,0.0070016380112718655,0.024958414260593635,0.01182167015095993,0.0025668909014460004
2016-02-11,-0.05033310285260381,-0.040942072634814704,0.013047943031647474,-0.03613779022400764,-0.05646384191107918,-0.05174774119769149,-0.06394593005628145,-0.04445161994922702,-0.036278655964493395,-0.038985398441615776,-0.02678031728218489,-0.03265967144083231,-0.034605517680142,-0.04338034600648414,-0.003875990305022231,-0.027506902529399867,-0.02396791786085565,-0.06055782038523692,-0.04567846068827178
2016-02-12,0.03127279234239698,-0.03030614069494797,0.014158528316455801,0.005998484552646398,0.009149372562641176,0.007467985901610835,0.06735952395569007,-0.006906824613933575,0.009090842983399836,0.05358425505380981,0.0267803172821848,-0.0031666713293872803,0.019817244202102968,0.029128336797227348,-0.01171902490512126,0.022065555355331053,0.019122971861008312,0.007914063737137137,0.016453481354048744
2016-02-15,0.032189674776709344,0.015267838209519137,0.03639364961512505,0.03283468037844198,0.016260496219090093,0.015550515414850924,0.014500126635594099,-0.00013096406279347226,0.029586924844237493,0.06317891154242619,0.010822047368679196,0.024198175919443118,0.04407249975617166,0.08261568988052982,-0.00393693930739671,0.008537165328823612,0.027779507943522574,-0.00564645719687112,0.023007519917122642
2016-02-16,-0.007481465135349167,0.0,0.012074831666260605,-0.0012120461183053569,-0.0010759260044741878,-0.004999891422772069,0.00812439119452486,0.0,-0.004001693837163709,0.035419697993013304,0.011719892368234746,-0.0013767978035992027,-0.004181289641520261,-0.017778174395261644,-0.007920776146382506,-0.012833270019856732,-0.0028381668163317284,-0.01368324973182719,-0.0017233490942466533
2016-02-17,0.07589433898359872,0.05311040947584508,0.00017381384486618874,0.010455914086918247,0.01883830990706836,0.02902328874299042,0.03782840665369193,0.026076204601825678,0.027680688896750343,0.07584171999492713,0.037290034990638876,0.024499247720123588,0.022783408468274997,0.08999644868083968,-0.01603247645695169,0.010512084390446286,0.028946806929512407,0.038292850649982425,0.02986146417464532
2016-02-18,-0.012549395444461271,-0.03212084957699617,0.006932396339852173,0.007175194257328182,0.011204712920191656,-0.02075565366974474,-0.0425993698537588,-0.006135039538220025,0.017781748209985532,-0.011631580973247142,0.0077781365107372664,0.014847141236426071,0.007141721044647309,0.024292669896424954,0.010050333057555387,-0.006215979699413096,0.000919979106572135,-0.009994429011243085,-0.00493611389722651
2016-02-19,0.02408349135091914,-0.020989559898848802,0.02540871549986774,-0.013730933038655802,-0.0041870981109053745,-0.013292807040623425,-0.01009364058166279,0.0,-0.00885139352928681,-0.03700641410482644,-0.007778136510737264,-0.0013254673576800957,0.004395477492398182,0.0,0.0,-0.0019502129492224634,-0.015288594667794718,-0.02944720301021114,-0.009063650313836972
2016-02-22,0.003720210760857846,0.0298538698287347,0.009885179373819775,0.0,0.028267981630258933,0.022262885465478745,0.004819133637409465,0.0,0.010382719483962492,0.022117827222377984,-0.008331383574734076,0.01137592146830103,0.01173923325316995,0.023716578013692563,0.00598214339939624,0.02315777213551222,0.016666927344614384,0.050430908591676545,0.01638563780596033
2016-02-23,-0.024285706302347988,-0.04512170803825381,-0.01817019532115053,-0.02956009238658012,-0.02861777739653123,-0.010213656030423922,-0.03932073022837228,0.0,-0.009996305877087934,-0.015113696552068153,0.00881916639577586,-0.013367697110201568,-0.029782222708747908,-0.015748366238769726,0.01577957715175392,-0.01576621201222105,-0.035041950275584585,-0.017641118215640777,-0.0234095568846678
2016-02-24,0.031117524887648608,-0.047251785557234936,0.0016964354117142294,-0.037756263310942464,-0.02013833733940062,-0.02344903498480281,-0.01521685602774584,0.0,-0.024644129208676365,-0.02505756077748498,-0.0009759055346402329,-0.0006646612049703573,0.02275520921012374,-0.07839066227486026,-0.00215522885737059,-0.011696207081662016,0.02766872291937237,-0.0055772566667814496,-0.017808926597148864
2016-02-25,0.006221737302439786,0.03174707500255505,-0.01537178226482768,0.012130041727181445,0.025719155377207502,0.01658153766295816,0.00738549209236793,0.0,0.025030564324817203,0.005191379404948624,-0.023716676532226165,0.016161172641007634,0.006026272923310392,-0.13783252035982277,0.0021552288573705486,-0.001962944389848984,0.00874976470458004,0.01443671640166684,0.015373071336648302
2016-02-26,-0.00650547867992593,0.042820835390054886,0.028839920542683008,0.01268513338300713,-0.018252564390331957,0.013533722059531293,0.022819959438373134,0.0001280928289052747,0.004239684128327077,0.003231185020111997,-0.01612945060777142,0.010900558618036266,0.010293856551651543,-0.08209731935391082,-0.003921861697974642,0.006657513460239079,0.03955579677846814,0.01748671226119208,0.010341172981581841
2016-02-29,-0.013426890783589874,0.029501425762717092,0.0033388819004817796,-0.009710914734459333,0.011972022502313875,0.022610115925706296,-0.0039488273340326455,0.031420150733443133,0.0019211875851507167,0.01916986186987771,-0.017427173738008377,0.03325949723475449,0.023184911393715854,-0.03815176429863722,-0.00393693930739671,0.015107867879214813,0.01660876592459755,0.030935924693165535,0.01200513040957325
2016-03-01,0.019368327436729452,-0.002911673873178394,-0.0016678661902621151,0.015854440637203943,0.007323494033951098,0.0033177815510768253,0.018619014826312754,0.012345992649449553,0.026516869309310027,0.0848994497109864,0.0030975415773763803,0.01830089008348469,0.007396556013517649,-0.08701140530719341,0.034887231442764975,-0.0030803217707169525,-0.0008674139519494193,0.014598776107685223,0.013124381338535728
2016-03-02,0.009545329724611699,0.09980470453604219,-0.0013365709613903896,0.004721569740768674,-0.0010429521459329873,-0.013337688009523603,0.009661947233096834,0.0,-0.005247486953391634,-0.011696085649027058,0.010256422274354407,-0.04832931806946124,-0.007719631065710417,0.02985300979037376,-0.009569537198886603,-0.004251275571881781,-0.0153007676828294,0.0,0.003009808746297219
2016-03-03,0.005850398405355872,-0.013278731022561295,-0.021971346827449327,0.018122323329489685,0.01963221521487766,-0.00167963761865461,0.03774024820630045,0.0,0.041227818107005515,-0.017804655352288923,-0.0046024676190000585,-0.03212334054949107,-0.007454203924482848,-0.054394134887956636,-0.015504165742795303,0.004636860469204687,-0.02047240978112908,-0.021978987242756036,0.009421332398229162
2016-03-04,0.011599011531045592,0.036748146265479655,0.00034166597364353277,0.03384265605607049,-0.017894526605106556,-0.0009174804514548672,0.021979011140249003,0.0,0.014677134862181083,0.0,-0.005138772545682974,0.016518300965240994,0.01164290202709923,0.0,0.007782264072754137,0.0007707916827209249,0.009843350508734824,0.018868596812186018,0.012355128780766177
2016-03-07,0.011466108829842237,0.025447453449461192,0.011211084224923515,0.00433102244310938,-0.045099147109695446,-0.01045683550445529,0.011258754052683331,0.0,-0.01828993501285501,0.0,0.02493144897410962,-0.006574636066624915,-0.0003214899110879145,-0.0062305831249090905,-0.005830810514883237,-0.008122381651716692,-0.001336475233407597,-0.0031202470786235222,-0.004556432981077954
2016-03-08,-0.010916990927975294,-0.030614432283153657,0.035673692264270314,-0.0048571569003415405,0.007599165527472036,-0.013540042391056533,-0.03046383861261132,-0.02484584895928776,-0.013114843852027215,0.020154841960580542,0.009502307746108654,-0.010610207609348348,-0.005483016552216219,-0.012578613645669904,0.0,0.0034889662626197905,-0.014821844338988645,-0.016807048790874964,-0.014062812652928578
2016-03-09,0.002740511726376004,0.0,0.010377955346531145,0.01748008973918034,0.01750972858212011,0.002972782341680454,0.005065615070961736,0.012499856309838206,0.003294871098069895,-0.017762406669757536,0.004469890684623222,-0.011735211428562008,0.00258392850945502,-0.006349260829588955,0.0019472040370975574,-0.005821747669427902,0.00496496448055969,0.02303768630006844,0.005529730140228794
2016-03-10,-0.012668971778402397,0.010309320455826944,-0.001775940281666591,0.009523959759139632,0.015466224168703201,0.007625926066323549,-0.02558886936443566,0.0,-0.017699607397914412,0.014823750138869756,-0.0014877101698259623,0.018710864455013992,-0.004526351170366436,-0.0658133206055587,-0.011741688194011128,0.03179760688728705,-0.0072299597144432,-0.006230637509193567,-0.001097341115004555
2016-03-11,0.03057017498294524,0.12289817189398637,0.0,0.00574753923571722,0.03697768142403453,0.005565869120990845,0.00797959230896339,0.0,0.01989017233565149,0.03924342894748423,0.002478219932504145,0.010700460865813149,0.023696272291024292,-0.08515772923092346,-0.003944795161452924,0.019417709022215405,0.011274119719175529,0.037817497843000474,0.024622001760690498
2016-03-14,0.03408965629585123,0.050840450000597046,0.0001614838270791175,0.010514994410302556,0.0020148103668296983,0.009818960614005223,0.00559430963813698,0.006192095002987837,0.007629407816220279,0.0273531005141506,0.0,0.022826068885408675,0.03421800177853629,0.029199104395199963,0.013739279318366542,0.027718977663953467,0.013363160370494984,0.01887790684324123,0.015360866835675738
2016-03-15,-0.004948622383643235,-0.062243457330807134,0.015392125615222454,-0.014598765445278232,0.0030145121905379027,-0.023635887024920255,-0.006997873605467048,0.006153897646461681,-0.01642060702351437,-0.02283585321421301,0.014742325558078825,-0.020699475525894483,-0.012307814132970009,-0.06693949094941684,0.0,0.0035905936604189283,-0.006659258594446422,0.0009837100375535506,-0.015406832546727397
2016-03-16,0.014772912645915728,0.0068567124481688805,0.0,0.054376757817707955,0.005004378390207748,0.00031269186647042577,0.040372521606515346,0.03021375635101032,0.03186345500055587,-0.015328148548076093,0.008258431089933889,0.0022849818855834292,0.010164903706440806,0.17589068037651195,0.0,-0.0021530736031133233,0.007985687515384388,0.02715972814035451,0.021245053222553264
2016-03-17,0.005132138400660851,-0.037126862921646755,0.016568587527903588,0.02947528873130907,0.029510074875047827,0.013350112540458767,0.03794017559288764,0.0,-0.003570078302833651,0.01814108206854773,0.005788865923970211,-0.008184705930785432,-0.006148335471463138,-0.04621284152569894,0.0019472040370975574,0.004301207481905113,0.011423871124849837,-0.007684995132815839,0.009691434016670653
2016-03-18,-0.008224182756420714,0.05742102145639709,0.08917382860154154,0.011109360176816307,-0.0019403085134798125,0.017577713512197973,-0.0121953394765319,0.002378134799083891,-0.013321456177949064,0.08452704343037844,0.009097467433147616,0.006389818174795112,0.004921688821170699,-0.06995863436090641,0.007752010764963276,0.004994731239893304,-0.015408644944083174,-0.0019303890626761941,0.002401905704864033
2016-03-21,-0.006992010238101069,-0.008968631330955682,-0.02595667452054954,0.006028934132412194,0.009985507086344611,0.020693492276400473,-0.014122277800223331,0.008867841652302066,0.020804222243787477,-0.040026421690090304,0.0009527580620031508,-0.0031079577053993676,0.004591972812499247,-0.029413835682714315,-0.005808232648497012,0.002843095705257775,0.011030376551915884,0.0028943284989647222,0.0032482908798304234
2016-03-22,0.0129100468516342,0.033226527506397555,-0.0032372304091219375,-0.01702073454040174,-0.009014773675276536,-0.0014851548333730824,-0.003561716648378079,0.0005883677851203191,0.007427034099704504,-0.0388983817722373,-0.003816690278452407,-0.009547279797106152,-0.0073573336721413874,0.043802649557058884,-0.001943778116466316,0.010940242669701311,0.004378268392167208,0.0009630111517898981,0.0007223339374036116
2016-03-23,0.010970880875193552,-0.03322652750639747,-0.0352490369732682,-0.01111373059737364,-0.011711351209350554,0.020303767475380777,-0.01437584367105931,0.034685486479680346,0.0,-0.004479308470304727,0.008567406010527415,-0.007804103657156712,0.0061349179364638354,0.007117438891835362,0.0,0.0021041873763965996,-0.005256149036892993,-0.0009630111517899093,-0.007679532493968578
2016-03-24,0.0007608867820492753,-0.03670098595358031,0.034364363248537574,-0.010998322600479287,0.0022879593433008916,-0.020303767475380742,-0.010004594688687108,0.0,-0.013123088911497396,-0.0016848704665707191,0.0,-0.01952604540366546,0.018782652152634142,-0.036104924722087574,0.005819768421488602,-0.0042122559161589124,0.013522549601315501,-0.00968054226193933,-0.01082938841075834
2016-03-29,-0.012501813351148522,-0.07016155386210593,-0.01187126788087206,-0.012458700923222831,0.006508251209162719,-0.0052158508123327394,0.0009136950938812969,0.0444519167280187,0.010653508764570252,0.011735208578829403,-0.006657239981821268,0.0037327146327588837,-0.013901609285826066,0.014598671955907689,-0.0019361619437030528,0.009452272454477247,-0.024562667432374927,0.004852020494989099,-0.010357262950330204
2016-03-30,0.009708827331180279,-0.0331241848558803,0.0001493288126397665,0.02214816772478175,0.02971947757436312,0.012915002817346824,0.041150737714466555,0.0,0.020280367406128368,0.03761684789777847,0.0,0.009438743356859,0.0018243061958561873,-0.021978817935689676,-0.015625294671796738,-0.0010460416854348683,0.03319080416763503,0.029568198857842173,0.01572707867176168
2016-03-31,-0.02523299424037996,-0.07810113233087644,0.00029842875538767596,-0.015597017454963119,-0.01586830002613161,-0.010378119829992018,-0.03205983811966067,0.0010863719111184958,-0.004509896833898706,-0.004289495767495239,-0.0028666689619878546,-0.017088422112950485,-0.028344382708078066,-0.0074350177470247315,0.0,0.005218508684661884,-0.0034424030919138426,-0.004710321776117589,-0.02069419683123469
2016-04-01,-0.025618829349989047,0.0027955530801343272,0.0071365059219589124,-0.010331325537660425,-0.012878555718367846,-0.0141080060264404,-0.01780456968720397,0.009724520749840215,0.002084042089900242,0.004824454093120767,0.02830375991670804,0.0037471119600660696,-0.013845622714301719,0.01481516372680683,-0.003944795161452924,0.015835145458194064,-0.003454198090153292,-0.0056818442577240376,-0.006159635475734094
2016-04-04,-0.0008028359149316421,-0.008414638268603392,0.024873198969171274,-0.008589028043398781,-0.0009726218298638043,-0.0039375200480081035,0.002300528193897774,-0.010810892660958658,0.004845991619290252,0.010109143713334939,0.0,0.005594528058325434,-0.012434248269132187,-0.014815163726806763,-0.032131229805736565,-0.01479460635414291,-0.023190770406193783,-0.02014464017821216,-0.002554470762495727
2016-04-05,-0.012121369502797578,-0.0343869234259225,-0.023540825801662366,-0.01489793339537872,-0.03297350982751612,-0.02364624548826748,-0.028906361886468796,0.0,-0.0006908156652573867,-0.04770549057829568,0.0,-0.01928854612211922,-0.015193570742289927,-0.022642526790254146,-0.016461347372973487,-0.008703400134710068,-0.02238239976947432,-0.02551645321231542,-0.020873063850844892
2016-04-06,-0.0046176260948664095,-0.041673499009658194,-0.008468879089467857,-0.00012497745753809543,-0.013839932079489586,-0.00015539641799813,0.0047189556637866675,0.010810892660958573,0.01712956980328163,-0.028726334195453854,0.0,0.006185247399421659,0.0032521121745424536,0.007604639916084087,-0.02521143115774464,0.001397828315483386,0.005417613637037406,-0.01603248631771315,-0.005313394569816074
2016-04-07,-0.005733789204333838,-0.049853992760234174,0.010095070618829251,-0.024823988844525084,-0.00990612328749717,-0.008583662737029714,-0.020933020722003055,0.0053619713345831686,-0.0226735732512414,-0.03666399264290115,-0.0004653811260359496,-0.0003424656597797675,-0.017027202888704747,-0.007604639916084072,-0.039050584796846505,-0.025103323660628903,-0.02877551265302021,-0.015267538992441435,-0.018031396409352324
2016-04-08,0.018717425119890333,0.05288945325449783,-0.009647594406310552,0.019807594240224623,0.0041109583890952305,0.011067112304130442,0.05153356884318555,0.01063845369642706,0.012431005997647926,0.014126168430275497,0.0,0.007681130428043349,0.012471393113075081,0.022642526790254244,-0.020112342742533318,0.012807252991653879,0.012891538552999371,0.006135075027086724,0.020093814128120988
2016-04-11,0.0037553596821075686,0.006043488592846594,0.014069173668515707,0.00025144296914183216,0.004434635149477913,-0.005440424525872855,0.018100004465234396,0.005277084408438537,-0.005505848116027951,0.037848588815027874,0.0004653811260359384,-0.0015314683098724706,0.006177908354896908,0.02941383568271434,-0.009070396347865616,-0.0003535493542622994,0.026186445197062282,0.010142069363758095,0.004083492386632638
2016-04-12,0.009061950931929203,0.020864264162430177,-0.012876720047303248,-0.00466142281209378,0.0027192109713409783,0.0111595072671542,0.02655023024711452,0.046381177854906114,0.004132282423493901,0.007847567287360987,0.0,0.0017015742059809922,0.002913049887071356,-0.021978817935689676,0.00681055078954392,0.0003535493542623974,-0.012556235930338333,-0.006072830702497324,0.00686405396920786
2016-04-13,0.05170446495681952,0.09557839271557159,0.004310823804163817,-0.0034153650767952946,0.0054163396454384016,0.005686712564350052,0.00782963271186959,-0.0001004905222455547,-0.00482262119189676,0.05380271776510717,-0.0004653811260359496,0.0165234855825715,0.051034791948816605,0.01470608776893815,0.028987608443679615,0.0024713517344636363,0.04586351946208075,0.02208919515631998,0.01896038400249743
2016-04-14,-0.0506436889937895,0.023842446087265066,-0.00044526149378804134,0.007196501938370665,0.0006750409837636216,0.0021431827049634526,0.002596279684112464,0.004011988052916316,0.0037910933030286405,-0.004773279771645982,0.0004653811260359384,0.019868392830223607,-0.008017391351530448,0.007272730166751547,-0.008830014476822324,-0.0056576803420285236,-0.008223371337437387,-0.005976124761547526,0.004202188258084754
2016-04-15,0.005550325402975608,-0.0211645795292378,0.001631013777851942,-0.013934711398160647,-0.004734429136881648,0.004120564720466387,-0.0017300699173323764,-0.014011626414785467,0.015022563028268538,0.05129330508692736,-0.0023282965436952035,-0.0031195856633821017,-0.005588254801344317,0.0,0.0,0.0,-0.008291750970435184,0.0019960366833518747,-0.0015209764124706206
